season,season_type,week,game_date,game_key,play_id,play_sequence,player_id,field_goal_result,attempt_yards
2010,Pre,1,8/8/2010,55073,433,17,34623,Made,20
2010,Pre,1,8/8/2010,55073,2661,104,34623,Missed,49
2010,Pre,1,8/8/2010,55073,2772,109,34623,Made,23
2010,Pre,1,8/8/2010,55073,1604,64,34623,Made,34
2010,Pre,2,8/12/2010,55076,3086,123,34623,Made,28
2010,Pre,2,8/12/2010,55074,1496,61,10114,Made,37
2010,Pre,2,8/12/2010,55075,3689,152,33337,Made,23
2010,Pre,2,8/12/2010,55074,4032,162,10114,Made,45
2010,Pre,2,8/12/2010,55076,2082,81,34623,Made,27
2010,Pre,2,8/12/2010,55074,2038,83,26127,Missed,50
2010,Pre,2,8/12/2010,55075,207,9,30932,Made,35
2010,Pre,2,8/12/2010,55074,424,17,26127,Made,32
2010,Pre,2,8/12/2010,55076,419,17,34623,Made,42
2010,Pre,2,8/12/2010,55075,3991,162,30932,Made,28
2010,Pre,2,8/12/2010,55076,2827,112,34898,Missed,34
2010,Pre,2,8/12/2010,55076,3836,151,25326,Made,28
2010,Pre,2,8/13/2010,55078,2180,89,29090,Made,36
2010,Pre,2,8/13/2010,55077,505,18,25947,Made,38
2010,Pre,2,8/13/2010,55078,2302,94,29090,Made,49
2010,Pre,2,8/13/2010,55079,273,12,27091,Made,30
2010,Pre,2,8/13/2010,55078,251,10,22744,Made,29
2010,Pre,2,8/13/2010,55079,1898,51,27091,Missed,50
2010,Pre,2,8/13/2010,55078,665,28,22744,Made,32
2010,Pre,2,8/13/2010,55079,646,28,33469,Missed,53
2010,Pre,2,8/13/2010,55078,1445,60,22744,Made,32
2010,Pre,2,8/13/2010,55079,3349,131,33469,Made,37
2010,Pre,2,8/13/2010,55078,2937,119,22744,Made,34
2010,Pre,2,8/13/2010,55079,1082,46,34707,Missed,53
2010,Pre,2,8/13/2010,55078,3486,143,22744,Made,36
2010,Pre,2,8/13/2010,55079,1254,59,34707,Missed,53
2010,Pre,2,8/13/2010,55079,2030,81,34707,Made,20
2010,Pre,2,8/14/2010,55081,3296,123,35918,Missed,42
2010,Pre,2,8/14/2010,55083,2776,106,24740,Made,26
2010,Pre,2,8/14/2010,55086,3086,126,27752,Made,47
2010,Pre,2,8/14/2010,55080,2099,78,33529,Made,33
2010,Pre,2,8/14/2010,55081,408,23,27523,Made,35
2010,Pre,2,8/14/2010,55085,323,14,30403,Made,38
2010,Pre,2,8/14/2010,55082,3273,136,32386,Made,33
2010,Pre,2,8/14/2010,55080,2714,102,35956,Missed,49
2010,Pre,2,8/14/2010,55081,1335,51,27523,Made,37
2010,Pre,2,8/14/2010,55083,335,12,24740,Made,31
2010,Pre,2,8/14/2010,55086,943,39,21093,Made,44
2010,Pre,2,8/14/2010,55085,2124,84,29018,Made,28
2010,Pre,2,8/14/2010,55081,2672,99,27523,Made,32
2010,Pre,2,8/14/2010,55083,806,31,26215,Missed,50
2010,Pre,2,8/14/2010,55082,3782,156,23860,Made,58
2010,Pre,2,8/14/2010,55085,3186,128,30231,Made,48
2010,Pre,2,8/14/2010,55086,2291,95,21093,Made,48
2010,Pre,2,8/14/2010,55083,1685,65,25479,Made,24
2010,Pre,2,8/14/2010,55082,4127,168,23860,Made,46
2010,Pre,2,8/14/2010,55085,3613,145,30231,Missed,41
2010,Pre,2,8/14/2010,55085,2598,104,30231,Made,43
2010,Pre,2,8/15/2010,55088,468,19,30030,Missed,44
2010,Pre,2,8/15/2010,55087,3788,151,29803,Made,44
2010,Pre,2,8/15/2010,55088,2968,119,30030,Made,31
2010,Pre,2,8/15/2010,55087,1953,79,29803,Made,37
2010,Pre,2,8/15/2010,55088,3757,153,30030,Made,26
2010,Pre,2,8/15/2010,55087,2189,87,29803,Made,35
2010,Pre,2,8/15/2010,55088,2307,92,31446,Made,28
2010,Pre,2,8/15/2010,55087,256,10,21213,Made,21
2010,Pre,2,8/15/2010,55088,2594,103,30030,Made,27
2010,Pre,2,8/15/2010,55088,1840,76,30030,Made,36
2010,Pre,2,8/16/2010,55089,1237,51,26471,Made,32
2010,Pre,2,8/16/2010,55089,941,40,32371,Made,36
2010,Pre,2,8/16/2010,55089,1535,63,32371,Made,22
2010,Pre,2,8/16/2010,55089,2353,93,32371,Made,36
2010,Pre,2,8/16/2010,55089,2768,110,32371,Missed,46
2010,Pre,3,8/19/2010,55090,282,12,27091,Made,46
2010,Pre,3,8/19/2010,55091,3766,142,25947,Made,37
2010,Pre,3,8/19/2010,55090,1042,45,27091,Missed,47
2010,Pre,3,8/19/2010,55091,2255,86,25947,Made,24
2010,Pre,3,8/20/2010,55092,1701,64,22744,Made,40
2010,Pre,3,8/20/2010,55092,2179,81,22744,Made,25
2010,Pre,3,8/20/2010,55092,3224,123,22744,Made,48
2010,Pre,3,8/20/2010,55092,2320,86,29874,Missed,59
2010,Pre,3,8/20/2010,55092,2501,93,30030,Missed,34
2010,Pre,3,8/21/2010,55096,1627,63,29090,Made,38
2010,Pre,3,8/21/2010,55097,3747,151,28258,Made,28
2010,Pre,3,8/21/2010,55103,1405,56,32386,Made,34
2010,Pre,3,8/21/2010,55098,1788,70,25479,Made,52
2010,Pre,3,8/21/2010,55102,2681,99,31446,Made,30
2010,Pre,3,8/21/2010,55093,2464,90,35102,Missed,47
2010,Pre,3,8/21/2010,55099,491,20,32371,Made,43
2010,Pre,3,8/21/2010,55100,4062,157,34898,Made,28
2010,Pre,3,8/21/2010,55096,3080,121,33529,Made,31
2010,Pre,3,8/21/2010,55097,665,27,28258,Made,32
2010,Pre,3,8/21/2010,55103,3534,141,32386,Made,51
2010,Pre,3,8/21/2010,55098,2800,108,24740,Made,43
2010,Pre,3,8/21/2010,55102,3011,113,31446,Missed,45
2010,Pre,3,8/21/2010,55093,3821,144,26127,Made,24
2010,Pre,3,8/21/2010,55099,860,36,32371,Made,36
2010,Pre,3,8/21/2010,55100,3739,145,30403,Made,25
2010,Pre,3,8/21/2010,55096,626,21,33529,Made,24
2010,Pre,3,8/21/2010,55097,1004,40,28258,Made,39
2010,Pre,3,8/21/2010,55103,3171,125,35427,Made,35
2010,Pre,3,8/21/2010,55098,3682,145,33337,Made,35
2010,Pre,3,8/21/2010,55102,3848,147,31446,Made,33
2010,Pre,3,8/21/2010,55093,387,15,35102,Made,25
2010,Pre,3,8/21/2010,55099,2920,119,32371,Made,49
2010,Pre,3,8/21/2010,55100,654,25,25326,Made,43
2010,Pre,3,8/21/2010,55094,1074,44,27523,Made,26
2010,Pre,3,8/21/2010,55097,3236,129,28258,Made,21
2010,Pre,3,8/21/2010,55099,2170,87,10114,Made,42
2010,Pre,3,8/21/2010,55100,1857,71,25326,Made,43
2010,Pre,3,8/21/2010,55095,1920,73,34707,Made,28
2010,Pre,3,8/21/2010,55093,2207,83,27760,Made,42
2010,Pre,3,8/21/2010,55094,3359,138,26471,Made,42
2010,Pre,3,8/21/2010,55097,1941,77,23860,Made,38
2010,Pre,3,8/21/2010,55095,2628,103,34707,Made,29
2010,Pre,3,8/21/2010,55093,1240,47,27760,Made,26
2010,Pre,3,8/21/2010,55095,427,11,33677,Made,31
2010,Pre,3,8/21/2010,55095,3062,120,33677,Made,36
2010,Pre,3,8/21/2010,55102,396,12,33469,Made,28
2010,Pre,3,8/21/2010,55102,1273,45,33469,Made,27
2010,Pre,3,8/21/2010,55102,1986,75,33469,Made,29
2010,Pre,3,8/21/2010,55102,3606,136,33469,Made,27
2010,Pre,3,8/22/2010,55104,2379,92,19788,Made,28
2010,Pre,3,8/22/2010,55104,2896,109,19788,Made,31
2010,Pre,3,8/22/2010,55104,944,38,22912,Made,40
2010,Pre,3,8/23/2010,55105,1165,46,27752,Made,29
2010,Pre,3,8/23/2010,55105,1366,55,26215,Made,19
2010,Pre,4,8/26/2010,55107,933,40,28258,Made,25
2010,Pre,4,8/26/2010,55106,717,32,21213,Made,41
2010,Pre,4,8/26/2010,55107,4242,169,28258,Made,37
2010,Pre,4,8/26/2010,55106,2795,115,32386,Made,28
2010,Pre,4,8/26/2010,55107,2152,84,28258,Made,45
2010,Pre,4,8/27/2010,55110,1986,79,32371,Missed,62
2010,Pre,4,8/27/2010,55109,2929,113,33529,Made,35
2010,Pre,4,8/27/2010,55110,374,16,32371,Made,45
2010,Pre,4,8/27/2010,55111,812,34,22744,Made,39
2010,Pre,4,8/27/2010,55110,2420,97,35102,Made,41
2010,Pre,4,8/27/2010,55109,315,10,33529,Made,53
2010,Pre,4,8/27/2010,55110,689,29,35102,Made,27
2010,Pre,4,8/27/2010,55108,4475,171,33337,Made,35
2010,Pre,4,8/27/2010,55110,1394,58,35102,Made,42
2010,Pre,4,8/27/2010,55109,1895,75,27091,Made,26
2010,Pre,4,8/27/2010,55111,3129,129,22744,Made,27
2010,Pre,4,8/27/2010,55108,3225,121,33337,Made,27
2010,Pre,4,8/27/2010,55111,4009,163,34707,Made,43
2010,Pre,4,8/27/2010,55108,2066,79,33337,Made,40
2010,Pre,4,8/28/2010,55119,3087,114,30403,Made,22
2010,Pre,4,8/28/2010,55115,2263,86,33677,Made,40
2010,Pre,4,8/28/2010,55118,3424,137,10114,Made,41
2010,Pre,4,8/28/2010,55112,1762,72,24740,Made,22
2010,Pre,4,8/28/2010,55120,2668,107,29803,Made,38
2010,Pre,4,8/28/2010,55115,332,14,33677,Made,51
2010,Pre,4,8/28/2010,55114,2598,95,29874,Made,54
2010,Pre,4,8/28/2010,55116,2310,93,26471,Made,42
2010,Pre,4,8/28/2010,55119,833,32,30403,Blocked,38
2010,Pre,4,8/28/2010,55117,1832,71,22912,Made,28
2010,Pre,4,8/28/2010,55118,3825,153,10114,Missed,25
2010,Pre,4,8/28/2010,55112,1146,49,25479,Made,23
2010,Pre,4,8/28/2010,55120,514,21,19788,Missed,37
2010,Pre,4,8/28/2010,55115,2634,102,29090,Made,26
2010,Pre,4,8/28/2010,55114,3153,117,30030,Made,32
2010,Pre,4,8/28/2010,55116,528,23,27760,Made,25
2010,Pre,4,8/28/2010,55119,1388,53,30403,Missed,48
2010,Pre,4,8/28/2010,55115,173,7,29090,Made,35
2010,Pre,4,8/28/2010,55118,2375,94,10114,Made,43
2010,Pre,4,8/28/2010,55112,2653,106,25479,Made,23
2010,Pre,4,8/28/2010,55120,1091,44,19788,Made,28
2010,Pre,4,8/28/2010,55115,1981,74,29090,Made,43
2010,Pre,4,8/28/2010,55118,2888,115,10114,Made,27
2010,Pre,4,8/28/2010,55115,3223,125,29090,Made,48
2010,Pre,4,8/28/2010,55113,432,17,23860,Made,35
2010,Pre,4,8/28/2010,55117,2309,88,21093,Made,34
2010,Pre,4,8/28/2010,55113,2724,107,23860,Made,45
2010,Pre,4,8/28/2010,55117,389,14,21093,Missed,43
2010,Pre,4,8/28/2010,55120,2920,118,25326,Made,57
2010,Pre,4,8/28/2010,55117,1384,54,21093,Made,38
2010,Pre,4,8/29/2010,55121,443,18,27523,Made,33
2010,Pre,4,8/29/2010,55121,2737,109,31446,Made,29
2010,Pre,4,8/29/2010,55121,1532,61,31446,Made,39
2010,Pre,5,9/2/2010,55129,1842,76,23860,Missed,58
2010,Pre,5,9/2/2010,55135,1130,42,19788,Made,25
2010,Pre,5,9/2/2010,55123,1844,76,21213,Made,36
2010,Pre,5,9/2/2010,55127,2899,118,22744,Missed,49
2010,Pre,5,9/2/2010,55133,2775,111,33337,Made,30
2010,Pre,5,9/2/2010,55126,698,27,27523,Made,33
2010,Pre,5,9/2/2010,55130,1232,48,22912,Made,27
2010,Pre,5,9/2/2010,55134,1690,69,24740,Missed,56
2010,Pre,5,9/2/2010,55125,1987,79,27091,Made,27
2010,Pre,5,9/2/2010,55131,2016,82,32386,Made,40
2010,Pre,5,9/2/2010,55123,3296,136,29874,Made,34
2010,Pre,5,9/2/2010,55127,188,8,22744,Made,29
2010,Pre,5,9/2/2010,55137,211,9,26215,Made,42
2010,Pre,5,9/2/2010,55136,535,22,34898,Made,41
2010,Pre,5,9/2/2010,55132,463,18,33529,Made,28
2010,Pre,5,9/2/2010,55128,2606,108,28258,Made,54
2010,Pre,5,9/2/2010,55129,3512,146,23860,Made,36
2010,Pre,5,9/2/2010,55131,3579,144,32386,Made,41
2010,Pre,5,9/2/2010,55123,331,14,29874,Made,52
2010,Pre,5,9/2/2010,55134,306,13,33677,Made,38
2010,Pre,5,9/2/2010,55133,3618,148,33337,Made,41
2010,Pre,5,9/2/2010,55122,1538,64,25947,Made,41
2010,Pre,5,9/2/2010,55130,3903,153,31446,Made,49
2010,Pre,5,9/2/2010,55128,1509,63,28258,Made,45
2010,Pre,5,9/2/2010,55125,2983,121,27091,Made,25
2010,Pre,5,9/2/2010,55131,2936,118,34707,Made,26
2010,Pre,5,9/2/2010,55123,704,29,30030,Made,39
2010,Pre,5,9/2/2010,55134,2473,104,25479,Made,21
2010,Pre,5,9/2/2010,55137,2360,88,26215,Made,22
2010,Pre,5,9/2/2010,55136,1198,50,21093,Made,36
2010,Pre,5,9/2/2010,55132,4427,169,34623,Made,31
2010,Pre,5,9/2/2010,55131,246,9,34707,Missed,51
2010,Pre,5,9/2/2010,55129,1366,59,23860,Made,24
2010,Pre,5,9/2/2010,55126,1764,68,27523,Made,43
2010,Pre,5,9/2/2010,55123,1453,61,21213,Made,23
2010,Pre,5,9/2/2010,55136,1972,84,21093,Made,46
2010,Pre,5,9/2/2010,55133,307,12,33337,Made,45
2010,Pre,5,9/2/2010,55126,2434,95,27523,Made,31
2010,Pre,5,9/2/2010,55132,2242,84,34623,Made,51
2010,Pre,5,9/2/2010,55136,3324,136,34898,Made,29
2010,Pre,5,9/2/2010,55125,809,32,27091,Made,31
2010,Pre,5,9/2/2010,55126,3482,138,27523,Made,32
2010,Pre,5,9/2/2010,55124,1064,44,26471,Made,24
2010,Pre,5,9/2/2010,55136,641,27,21093,Made,43
2010,Pre,5,9/2/2010,55137,583,23,35102,Made,50
2010,Pre,5,9/2/2010,55122,675,28,25947,Made,47
2010,Pre,5,9/2/2010,55132,2642,100,34623,Made,45
2010,Pre,5,9/2/2010,55122,1047,42,25947,Made,50
2010,Pre,5,9/2/2010,55129,1598,68,30403,Made,46
2010,Pre,5,9/2/2010,55126,2743,107,10114,Made,51
2010,Pre,5,9/2/2010,55124,1946,78,30932,Made,46
2010,Pre,5,9/2/2010,55126,298,13,10114,Missed,51
2010,Pre,5,9/2/2010,55133,2244,91,27752,Made,26
2010,Pre,5,9/2/2010,55132,2887,110,34623,Made,40
2010,Pre,5,9/2/2010,55125,1720,68,29090,Made,40
2010,Pre,5,9/2/2010,55124,2547,103,26471,Made,24
2010,Pre,5,9/2/2010,55137,1970,73,35102,Missed,58
2010,Pre,5,9/2/2010,55125,2589,105,29090,Made,49
2010,Pre,5,9/2/2010,55133,1757,73,27752,Made,30
2010,Reg,1,9/9/2010,54863,1423,53,22912,Made,41
2010,Reg,1,9/9/2010,54863,1793,67,33337,Missed,46
2010,Reg,1,9/9/2010,54863,3295,127,33337,Missed,32
2010,Reg,1,9/12/2010,54866,2073,84,21213,Made,20
2010,Reg,1,9/12/2010,54870,1564,65,27091,Missed,46
2010,Reg,1,9/12/2010,54869,994,42,10114,Made,52
2010,Reg,1,9/12/2010,54868,1905,77,29874,Made,54
2010,Reg,1,9/12/2010,54873,3652,150,22744,Made,24
2010,Reg,1,9/12/2010,54864,368,14,33529,Made,32
2010,Reg,1,9/12/2010,54865,2317,79,30403,Made,31
2010,Reg,1,9/12/2010,54876,889,33,34623,Missed,34
2010,Reg,1,9/12/2010,54866,706,29,25479,Made,49
2010,Reg,1,9/12/2010,54870,3584,143,27091,Made,23
2010,Reg,1,9/12/2010,54869,1663,70,10114,Made,43
2010,Reg,1,9/12/2010,54875,1205,47,19788,Made,23
2010,Reg,1,9/12/2010,54874,1018,41,26215,Made,22
2010,Reg,1,9/12/2010,54864,3525,126,33529,Made,43
2010,Reg,1,9/12/2010,54865,287,12,30403,Made,20
2010,Reg,1,9/12/2010,54867,3012,119,31446,Made,54
2010,Reg,1,9/12/2010,54866,384,15,25479,Made,30
2010,Reg,1,9/12/2010,54870,1968,77,27091,Made,49
2010,Reg,1,9/12/2010,54869,590,24,10114,Made,21
2010,Reg,1,9/12/2010,54868,682,29,30932,Made,32
2010,Reg,1,9/12/2010,54873,660,28,22744,Made,45
2010,Reg,1,9/12/2010,54864,1874,69,33529,Missed,46
2010,Reg,1,9/12/2010,54869,2532,101,26471,Made,32
2010,Reg,1,9/12/2010,54871,804,35,33677,Made,49
2010,Reg,1,9/12/2010,54874,2826,109,28258,Made,25
2010,Reg,1,9/12/2010,54870,2350,92,27091,Made,39
2010,Reg,1,9/12/2010,54874,1602,64,28258,Made,46
2010,Reg,1,9/12/2010,54875,323,11,19788,Made,23
2010,Reg,1,9/12/2010,54874,350,14,28258,Blocked,34
2010,Reg,1,9/12/2010,54864,1432,54,25947,Made,51
2010,Reg,1,9/12/2010,54873,961,40,32386,Made,49
2010,Reg,1,9/12/2010,54867,2677,108,29090,Made,45
2010,Reg,1,9/12/2010,54873,2095,83,32386,Made,56
2010,Reg,1,9/12/2010,54870,1829,73,27523,Missed,55
2010,Reg,1,9/12/2010,54868,925,38,30932,Missed,47
2010,Reg,1,9/12/2010,54864,1992,72,25947,Missed,63
2010,Reg,1,9/12/2010,54871,1869,77,23860,Missed,62
2010,Reg,1,9/12/2010,54870,280,12,27523,Made,52
2010,Reg,1,9/12/2010,54872,909,37,27752,Made,43
2010,Reg,1,9/12/2010,54870,3987,155,27523,Missed,40
2010,Reg,1,9/12/2010,54876,547,21,35102,Made,29
2010,Reg,1,9/12/2010,54870,2515,100,27523,Made,36
2010,Reg,1,9/12/2010,54868,2125,85,30932,Missed,56
2010,Reg,1,9/12/2010,54870,3193,129,27523,Made,34
2010,Reg,1,9/12/2010,54876,3906,149,35102,Made,49
2010,Reg,1,9/12/2010,54875,3533,143,21093,Made,35
2010,Reg,1,9/12/2010,54872,2167,87,25326,Made,30
2010,Reg,1,9/12/2010,54872,573,23,25326,Made,34
2010,Reg,1,9/12/2010,54872,2618,105,25326,Missed,53
2010,Reg,1,9/13/2010,54877,3207,125,32371,Made,48
2010,Reg,1,9/13/2010,54877,296,12,32371,Made,23
2010,Reg,1,9/13/2010,54877,1236,47,32371,Made,28
2010,Reg,1,9/13/2010,54877,2546,98,27760,Made,25
2010,Reg,2,9/19/2010,54886,3027,118,22912,Made,28
2010,Reg,2,9/19/2010,54880,2105,90,33677,Made,24
2010,Reg,2,9/19/2010,54887,900,35,27523,Made,36
2010,Reg,2,9/19/2010,54885,274,10,32386,Made,44
2010,Reg,2,9/19/2010,54882,2314,91,23860,Missed,42
2010,Reg,2,9/19/2010,54893,1477,61,21213,Made,38
2010,Reg,2,9/19/2010,54888,1872,76,31446,Made,20
2010,Reg,2,9/19/2010,54892,1419,60,25479,Missed,47
2010,Reg,2,9/19/2010,54890,1977,77,32371,Made,49
2010,Reg,2,9/19/2010,54880,2570,109,33677,Made,33
2010,Reg,2,9/19/2010,54881,3973,161,29874,Made,25
2010,Reg,2,9/19/2010,54883,3952,154,34623,Made,48
2010,Reg,2,9/19/2010,54882,2615,104,34707,Made,26
2010,Reg,2,9/19/2010,54889,752,31,25326,Missed,46
2010,Reg,2,9/19/2010,54887,2670,104,27523,Made,25
2010,Reg,2,9/19/2010,54884,1274,51,8392,Made,49
2010,Reg,2,9/19/2010,54890,2520,100,32371,Made,36
2010,Reg,2,9/19/2010,54879,2023,83,26215,Missed,54
2010,Reg,2,9/19/2010,54881,3788,154,29874,Made,38
2010,Reg,2,9/19/2010,54885,516,21,32386,Made,24
2010,Reg,2,9/19/2010,54882,3516,140,34707,Made,23
2010,Reg,2,9/19/2010,54889,2293,89,25326,Made,41
2010,Reg,2,9/19/2010,54887,3298,129,27523,Made,27
2010,Reg,2,9/19/2010,54892,2036,84,25479,Made,47
2010,Reg,2,9/19/2010,54890,399,16,30932,Missed,37
2010,Reg,2,9/19/2010,54879,1008,40,27091,Made,24
2010,Reg,2,9/19/2010,54881,3111,126,29874,Made,46
2010,Reg,2,9/19/2010,54883,2002,78,30403,Made,40
2010,Reg,2,9/19/2010,54882,547,20,34707,Made,35
2010,Reg,2,9/19/2010,54889,3297,132,25326,Made,22
2010,Reg,2,9/19/2010,54887,1826,71,27523,Made,34
2010,Reg,2,9/19/2010,54892,2774,115,25479,Made,43
2010,Reg,2,9/19/2010,54881,959,39,29874,Made,36
2010,Reg,2,9/19/2010,54879,2915,118,27091,Made,35
2010,Reg,2,9/19/2010,54887,358,13,27752,Made,21
2010,Reg,2,9/19/2010,54883,429,16,30403,Made,38
2010,Reg,2,9/19/2010,54881,1241,51,29874,Made,30
2010,Reg,2,9/19/2010,54889,1520,62,25326,Made,38
2010,Reg,2,9/19/2010,54881,3649,148,27760,Made,38
2010,Reg,2,9/19/2010,54892,4584,179,25479,Made,35
2010,Reg,2,9/19/2010,54889,592,24,28258,Missed,36
2010,Reg,2,9/19/2010,54883,2303,90,34623,Made,28
2010,Reg,2,9/19/2010,54891,574,23,29090,Made,44
2010,Reg,2,9/19/2010,54883,3387,133,34623,Missed,44
2010,Reg,2,9/19/2010,54891,2426,99,29018,Made,41
2010,Reg,2,9/19/2010,54892,250,10,35102,Made,41
2010,Reg,2,9/19/2010,54892,465,19,35102,Made,27
2010,Reg,2,9/19/2010,54891,1603,65,29090,Made,48
2010,Reg,2,9/19/2010,54892,2997,125,35102,Blocked,29
2010,Reg,2,9/19/2010,54892,4282,171,35102,Missed,52
2010,Reg,2,9/20/2010,54894,3036,111,33337,Made,46
2010,Reg,2,9/20/2010,54894,4306,157,33337,Made,37
2010,Reg,2,9/20/2010,54894,3770,138,33337,Made,19
2010,Reg,3,9/26/2010,54901,4588,175,27091,Made,46
2010,Reg,3,9/26/2010,54904,1226,51,29090,Made,51
2010,Reg,3,9/26/2010,54898,1381,56,19788,Made,51
2010,Reg,3,9/26/2010,54909,1950,79,32371,Blocked,61
2010,Reg,3,9/26/2010,54897,3387,133,34623,Made,40
2010,Reg,3,9/26/2010,54903,174,7,33677,Made,40
2010,Reg,3,9/26/2010,54905,1096,44,35102,Made,29
2010,Reg,3,9/26/2010,54896,1644,70,29874,Made,33
2010,Reg,3,9/26/2010,54901,3783,146,33337,Made,32
2010,Reg,3,9/26/2010,54907,538,23,21213,Made,38
2010,Reg,3,9/26/2010,54900,1828,74,25947,Made,34
2010,Reg,3,9/26/2010,54909,3212,128,32371,Made,30
2010,Reg,3,9/26/2010,54897,1795,71,34623,Made,49
2010,Reg,3,9/26/2010,54899,1471,55,8392,Missed,44
2010,Reg,3,9/26/2010,54906,840,31,25326,Made,22
2010,Reg,3,9/26/2010,54896,2833,118,29874,Made,50
2010,Reg,3,9/26/2010,54901,4166,160,33337,Missed,29
2010,Reg,3,9/26/2010,54907,915,39,21213,Made,33
2010,Reg,3,9/26/2010,54900,2444,99,25947,Missed,51
2010,Reg,3,9/26/2010,54902,3128,128,27752,Made,22
2010,Reg,3,9/26/2010,54897,2859,113,25479,Made,30
2010,Reg,3,9/26/2010,54903,839,36,33677,Made,24
2010,Reg,3,9/26/2010,54906,1210,45,25326,Made,54
2010,Reg,3,9/26/2010,54902,282,12,27752,Made,48
2010,Reg,3,9/26/2010,54901,2465,95,27091,Made,23
2010,Reg,3,9/26/2010,54908,3150,124,29018,Made,29
2010,Reg,3,9/26/2010,54900,281,11,25947,Made,39
2010,Reg,3,9/26/2010,54902,803,33,26471,Missed,53
2010,Reg,3,9/26/2010,54897,962,39,25479,Made,24
2010,Reg,3,9/26/2010,54899,2336,86,8392,Made,33
2010,Reg,3,9/26/2010,54906,3006,115,25326,Missed,41
2010,Reg,3,9/26/2010,54909,1743,70,33529,Made,44
2010,Reg,3,9/26/2010,54900,1034,43,25947,Made,39
2010,Reg,3,9/26/2010,54908,994,41,21093,Made,23
2010,Reg,3,9/26/2010,54906,3779,144,25326,Made,23
2010,Reg,3,9/26/2010,54909,2667,107,33529,Made,20
2010,Reg,3,9/26/2010,54898,1669,67,34707,Missed,38
2010,Reg,3,9/26/2010,54903,2432,99,27523,Made,24
2010,Reg,3,9/26/2010,54906,4619,173,25326,Missed,32
2010,Reg,3,9/26/2010,54909,3634,145,33529,Made,50
2010,Reg,3,9/26/2010,54898,1968,79,34707,Made,32
2010,Reg,3,9/26/2010,54908,3454,136,21093,Made,23
2010,Reg,3,9/26/2010,54906,4214,158,25326,Missed,58
2010,Reg,3,9/26/2010,54895,446,19,23860,Made,38
2010,Reg,3,9/26/2010,54900,1957,78,30932,Made,43
2010,Reg,3,9/26/2010,54899,2747,101,22912,Made,31
2010,Reg,3,9/26/2010,54905,1561,64,35102,Made,24
2010,Reg,3,9/26/2010,54895,2034,84,27760,Missed,51
2010,Reg,3,9/26/2010,54905,2357,92,35102,Made,21
2010,Reg,3,9/26/2010,54907,2186,85,31446,Made,25
2010,Reg,3,9/26/2010,54905,2176,85,28258,Blocked,21
2010,Reg,3,9/26/2010,54895,3389,138,27760,Made,49
2010,Reg,3,9/26/2010,54905,3341,134,28258,Made,37
2010,Reg,3,9/26/2010,54907,3069,123,31446,Made,34
2010,Reg,3,9/26/2010,54905,3715,150,28258,Made,29
2010,Reg,3,9/26/2010,54902,1291,54,26471,Made,50
2010,Reg,3,9/26/2010,54905,4101,163,28258,Made,36
2010,Reg,3,9/26/2010,54902,2833,116,26471,Missed,44
2010,Reg,3,9/26/2010,54906,1026,38,26215,Made,42
2010,Reg,3,9/27/2010,54910,333,14,30403,Missed,49
2010,Reg,3,9/27/2010,54910,3654,133,30403,Made,25
2010,Reg,3,9/27/2010,54910,4159,147,30403,Made,19
2010,Reg,3,9/27/2010,54910,1465,56,32386,Made,38
2010,Reg,3,9/27/2010,54910,2514,92,32386,Blocked,37
2010,Reg,4,10/3/2010,54912,456,18,32371,Missed,30
2010,Reg,4,10/3/2010,54919,3865,154,29090,Made,59
2010,Reg,4,10/3/2010,54917,1045,43,21093,Made,22
2010,Reg,4,10/3/2010,54918,379,16,27752,Missed,35
2010,Reg,4,10/3/2010,54911,4071,159,27091,Made,43
2010,Reg,4,10/3/2010,54920,2780,116,25479,Made,35
2010,Reg,4,10/3/2010,54923,3055,124,30403,Made,40
2010,Reg,4,10/3/2010,54914,3303,133,8392,Made,24
2010,Reg,4,10/3/2010,54916,2171,85,27523,Missed,49
2010,Reg,4,10/3/2010,54913,1406,55,29874,Made,24
2010,Reg,4,10/3/2010,54915,3598,141,5205,Made,25
2010,Reg,4,10/3/2010,54922,2123,88,29018,Missed,38
2010,Reg,4,10/3/2010,54911,2154,82,27091,Made,37
2010,Reg,4,10/3/2010,54920,2164,89,25479,Missed,46
2010,Reg,4,10/3/2010,54923,649,27,26471,Made,22
2010,Reg,4,10/3/2010,54914,2402,96,8392,Made,39
2010,Reg,4,10/3/2010,54912,1516,57,32371,Made,19
2010,Reg,4,10/3/2010,54921,865,37,22744,Made,49
2010,Reg,4,10/3/2010,54917,2117,85,28258,Made,30
2010,Reg,4,10/3/2010,54918,2110,84,27752,Made,55
2010,Reg,4,10/3/2010,54911,2599,101,27091,Made,31
2010,Reg,4,10/3/2010,54920,3580,151,25326,Made,39
2010,Reg,4,10/3/2010,54923,849,36,26471,Missed,38
2010,Reg,4,10/3/2010,54914,2868,115,8392,Made,52
2010,Reg,4,10/3/2010,54916,2751,108,27523,Missed,45
2010,Reg,4,10/3/2010,54913,1949,76,29874,Blocked,44
2010,Reg,4,10/3/2010,54915,1725,68,5205,Made,32
2010,Reg,4,10/3/2010,54922,2367,99,29018,Made,48
2010,Reg,4,10/3/2010,54916,428,18,27760,Missed,46
2010,Reg,4,10/3/2010,54921,1680,69,22744,Made,23
2010,Reg,4,10/3/2010,54915,2715,106,5205,Made,32
